"participant","expName","session","subsession","timestamp","event","event_block","event_trial","event_click","mx","my","gx","gy","cx","cy","left","right","dist","isSuccess","width"
"335","gRT-dotprobe-2",0,"a",4629.080000002403,"isValidating",0,2,"nan","nan","nan",921,46,1080,225,"75%","25%",239.4201328209472,false,142
"335","gRT-dotprobe-2",0,"a",4657.680000000284,"isValidating",0,2,"nan","nan","nan",960,76,1080,225,"75%","25%",191.31387822110554,false,142
"335","gRT-dotprobe-2",0,"a",4691.2650000012945,"isValidating",0,2,"nan","nan","nan",914,31,1080,225,"75%","25%",255.32724100651697,false,142
"335","gRT-dotprobe-2",0,"a",4719.490000003134,"isValidating",0,2,"nan","nan","nan",956,192,1080,225,"75%","25%",128.3160161476345,true,142
"335","gRT-dotprobe-2",0,"a",4766.204999999958,"isValidating",0,2,"nan","nan","nan",918,342,1080,225,"75%","25%",199.83242980057065,false,142
"335","gRT-dotprobe-2",0,"a",4796.060000000638,"isValidating",0,2,"nan","nan","nan",918,342,1080,225,"75%","25%",199.83242980057065,false,142
"335","gRT-dotprobe-2",0,"a",4816.735000000335,"isValidating",0,2,"nan","nan","nan",858,287,1080,225,"75%","25%",230.4951192541829,false,142
"335","gRT-dotprobe-2",0,"a",4844.830000001821,"isValidating",0,2,"nan","nan","nan",869,174,1080,225,"75%","25%",217.07602354935472,false,142
"335","gRT-dotprobe-2",0,"a",4872.409999999916,"isValidating",0,2,"nan","nan","nan",827,368,1080,225,"75%","25%",290.6165858997039,false,142
"335","gRT-dotprobe-2",0,"a",4909.4199999999255,"isValidating",0,2,"nan","nan","nan",746,111,1080,225,"75%","25%",352.919254221132,false,142
"335","gRT-dotprobe-2",0,"a",4939.014999999898,"isValidating",0,2,"nan","nan","nan",916,178,1080,225,"75%","25%",170.60187572239644,false,142
"335","gRT-dotprobe-2",0,"a",4980.920000001788,"isValidating",0,2,"nan","nan","nan",907,296,1080,225,"75%","25%",187.00267377767625,false,142
"335","gRT-dotprobe-2",0,"a",5019.500000002212,"isValidating",0,2,"nan","nan","nan",810,367,1080,225,"75%","25%",305.0639277266324,false,142
"335","gRT-dotprobe-2",0,"a",5049.270000003162,"isValidating",0,2,"nan","nan","nan",915,400,1080,225,"75%","25%",240.52026941611388,false,142
"335","gRT-dotprobe-2",0,"a",5077.479999999981,"isValidating",0,2,"nan","nan","nan",867,429,1080,225,"75%","25%",294.93219559756443,false,142
"335","gRT-dotprobe-2",0,"a",5105.770000001998,"isValidating",0,2,"nan","nan","nan",890,375,1080,225,"75%","25%",242.0743687382041,false,142
"335","gRT-dotprobe-2",0,"a",5135.580000001937,"isValidating",0,2,"nan","nan","nan",840,368,1080,225,"75%","25%",279.3725111745964,false,142
"335","gRT-dotprobe-2",0,"a",5155.790000000736,"isValidating",0,2,"nan","nan","nan",935,384,1080,225,"75%","25%",215.18828964420902,false,142
"335","gRT-dotprobe-2",0,"a",5185.450000000885,"isValidating",0,2,"nan","nan","nan",908,202,1080,225,"75%","25%",173.53097706173386,false,142
"335","gRT-dotprobe-2",0,"a",5213.650000001537,"isValidating",0,2,"nan","nan","nan",847,293,1080,225,"75%","25%",242.72000329597887,false,142
"335","gRT-dotprobe-2",0,"a",5241.470000000903,"isValidating",0,2,"nan","nan","nan",920,233,1080,225,"75%","25%",160.1998751560063,false,142
"335","gRT-dotprobe-2",0,"a",5276.41500000027,"isValidating",0,2,"nan","nan","nan",870,230,1080,225,"75%","25%",210.05951537600004,false,142
"335","gRT-dotprobe-2",0,"a",5304.565000002156,"isValidating",0,2,"nan","nan","nan",878,349,1080,225,"75%","25%",237.0232056149777,false,142
"335","gRT-dotprobe-2",0,"a",5326.475000001723,"isValidating",0,2,"nan","nan","nan",939,169,1080,225,"75%","25%",151.71354586852158,false,142
"335","gRT-dotprobe-2",0,"a",5354.045000000042,"isValidating",0,2,"nan","nan","nan",854,355,1080,225,"75%","25%",260.72207424765554,false,142
"335","gRT-dotprobe-2",0,"a",5384.895000002929,"isValidating",0,2,"nan","nan","nan",872,195,1080,225,"75%","25%",210.15232570685484,false,142
"335","gRT-dotprobe-2",0,"a",5414.090000002063,"isValidating",0,2,"nan","nan","nan",847,92,1080,225,"75%","25%",268.28715958837836,false,142
"335","gRT-dotprobe-2",0,"a",5441.630000001169,"isValidating",0,2,"nan","nan","nan",971,323,1080,225,"75%","25%",146.57762448614045,false,142
"335","gRT-dotprobe-2",0,"a",5470.350000003236,"isValidating",0,2,"nan","nan","nan",1056,211,1080,225,"75%","25%",27.784887978899608,true,142
"335","gRT-dotprobe-2",0,"a",5501.925000000512,"isValidating",0,2,"nan","nan","nan",910,330,1080,225,"75%","25%",199.81241202688085,false,142
"335","gRT-dotprobe-2",0,"a",5529.5750000005355,"isValidating",0,2,"nan","nan","nan",1009,202,1080,225,"75%","25%",74.63243262818116,true,142
"335","gRT-dotprobe-2",0,"a",5550.40000000014,"isValidating",0,2,"nan","nan","nan",955,214,1080,225,"75%","25%",125.4830665866913,true,142
"335","gRT-dotprobe-2",0,"a",5577.66000000271,"isValidating",0,2,"nan","nan","nan",955,256,1080,225,"75%","25%",128.7866452703851,true,142
"335","gRT-dotprobe-2",0,"a",5605.2250000030035,"isValidating",0,2,"nan","nan","nan",908,321,1080,225,"75%","25%",196.9771560359221,false,142
"335","gRT-dotprobe-2",0,"a",5642.230000001262,"isValidating",0,2,"nan","nan","nan",866,258,1080,225,"75%","25%",216.52944372532804,false,142
"335","gRT-dotprobe-2",0,"a",5670.410000002477,"isValidating",0,2,"nan","nan","nan",1014,301,1080,225,"75%","25%",100.65783625729296,true,142
"335","gRT-dotprobe-2",0,"a",5709.240000000107,"isValidating",0,2,"nan","nan","nan",970,446,1080,225,"75%","25%",246.86230980042296,false,142
"335","gRT-dotprobe-2",0,"a",5736.485000001267,"isValidating",0,2,"nan","nan","nan",922,379,1080,225,"75%","25%",220.6354459283458,false,142
"335","gRT-dotprobe-2",0,"a",5774.655000001076,"isValidating",0,2,"nan","nan","nan",996,380,1080,225,"75%","25%",176.2980430974774,false,142
"335","gRT-dotprobe-2",0,"a",5809.590000000782,"isValidating",0,2,"nan","nan","nan",966,375,1080,225,"75%","25%",188.403821617291,false,142
"335","gRT-dotprobe-2",0,"a",5842.425000002608,"isValidating",0,2,"nan","nan","nan",866,406,1080,225,"75%","25%",280.28021692584724,false,142
"335","gRT-dotprobe-2",0,"a",5871.350000001257,"isValidating",0,2,"nan","nan","nan",730,445,1080,225,"75%","25%",413.40053217188773,false,142
"335","gRT-dotprobe-2",0,"a",5912.4100000008475,"isValidating",0,2,"nan","nan","nan",734,503,1080,225,"75%","25%",443.8468204234429,false,142
"335","gRT-dotprobe-2",0,"a",5941.470000001602,"isValidating",0,2,"nan","nan","nan",854,278,1080,225,"75%","25%",232.13142829009604,false,142
"335","gRT-dotprobe-2",0,"a",5970.000000001164,"isValidating",0,2,"nan","nan","nan",727,266,1080,225,"75%","25%",355.37304343464206,false,142
"335","gRT-dotprobe-2",0,"a",6008.5050000016345,"isValidating",0,2,"nan","nan","nan",925,189,1080,225,"75%","25%",159.1257364476281,false,142
"335","gRT-dotprobe-2",0,"a",6037.435000002035,"isValidating",0,2,"nan","nan","nan",964,237,1080,225,"75%","25%",116.61903789690601,true,142
"335","gRT-dotprobe-2",0,"a",6068.26500000176,"isValidating",0,2,"nan","nan","nan",964,237,1080,225,"75%","25%",116.61903789690601,true,142
"335","gRT-dotprobe-2",0,"a",6088.565000001807,"isValidating",0,2,"nan","nan","nan",1020,243,1080,225,"75%","25%",62.6418390534633,true,142
"335","gRT-dotprobe-2",0,"a",6118.255000001285,"isValidating",0,2,"nan","nan","nan",940,268,1080,225,"75%","25%",146.4547711752676,false,142
"335","gRT-dotprobe-2",0,"a",6146.235000000219,"isValidating",0,2,"nan","nan","nan",822,267,1080,225,"75%","25%",261.3962509295036,false,142
"335","gRT-dotprobe-2",0,"a",6176.820000000647,"isValidating",0,2,"nan","nan","nan",781,341,1080,225,"75%","25%",320.71326757713035,false,142
"335","gRT-dotprobe-2",0,"a",6210.680000000168,"isValidating",0,2,"nan","nan","nan",886,333,1080,225,"75%","25%",222.03603311174518,false,142
"335","gRT-dotprobe-2",0,"a",6238.405000000028,"isValidating",0,2,"nan","nan","nan",913,232,1080,225,"75%","25%",167.14664220378464,false,142
"335","gRT-dotprobe-2",0,"a",6267.7700000022305,"isValidating",0,2,"nan","nan","nan",913,232,1080,225,"75%","25%",167.14664220378464,false,142
"335","gRT-dotprobe-2",0,"a",6287.420000000624,"isValidating",0,2,"nan","nan","nan",983,251,1080,225,"75%","25%",100.42410069301094,true,142
"335","gRT-dotprobe-2",0,"a",6325.640000002808,"isValidating",0,2,"nan","nan","nan",894,346,1080,225,"75%","25%",221.89411889457548,false,142
"335","gRT-dotprobe-2",0,"a",6353.19000000169,"isValidating",0,2,"nan","nan","nan",885,179,1080,225,"75%","25%",200.35218990567586,false,142
"335","gRT-dotprobe-2",0,"a",6391.3549999997485,"isValidating",0,2,"nan","nan","nan",947,161,1080,225,"75%","25%",147.59742545180114,false,142
"335","gRT-dotprobe-2",0,"a",6419.245000000927,"isValidating",0,2,"nan","nan","nan",926,122,1080,225,"75%","25%",185.27007313648906,false,142
"335","gRT-dotprobe-2",0,"a",6458.825000001583,"isValidating",0,2,"nan","nan","nan",881,279,1080,225,"75%","25%",206.196508214858,false,142
"335","gRT-dotprobe-2",0,"a",6487.619999999879,"isValidating",0,2,"nan","nan","nan",976,149,1080,225,"75%","25%",128.80993750483694,true,142
"335","gRT-dotprobe-2",0,"a",6528.020000001532,"isValidating",0,2,"nan","nan","nan",1030,175,1080,225,"75%","25%",70.71067811865476,true,142
"335","gRT-dotprobe-2",0,"a",6555.895000001299,"isValidating",0,2,"nan","nan","nan",942,316,1080,225,"75%","25%",165.3027525481654,false,142
"335","gRT-dotprobe-2",0,"a",6590.935000000172,"isValidating",0,2,"nan","nan","nan",961,351,1080,225,"75%","25%",173.31185764395926,false,142
"335","gRT-dotprobe-2",0,"a",6627.3350000010105,"isValidating",0,2,"nan","nan","nan",806,134,1080,225,"75%","25%",288.71612355391585,false,142
"335","gRT-dotprobe-2",0,"a",6656.890000001993,"isValidating",0,2,"nan","nan","nan",969,94,1080,225,"75%","25%",171.7032323516363,false,142
"335","gRT-dotprobe-2",0,"a",6685.365000001155,"isValidating",0,2,"nan","nan","nan",907,28,1080,225,"75%","25%",262.17932794177347,false,142
"335","gRT-dotprobe-2",0,"a",6714.820000001113,"isValidating",0,2,"nan","nan","nan",829,36,1080,225,"75%","25%",314.2005728829914,false,142
"335","gRT-dotprobe-2",0,"a",6742.70500000054,"isValidating",0,2,"nan","nan","nan",819,58,1080,225,"75%","25%",309.8548047069788,false,142
"335","gRT-dotprobe-2",0,"a",6770.805000000168,"isValidating",0,2,"nan","nan","nan",849,92,1080,225,"75%","25%",266.5520587052368,false,142
"335","gRT-dotprobe-2",0,"a",6792.235000000801,"isValidating",0,2,"nan","nan","nan",759,148,1080,225,"75%","25%",330.1060435678208,false,142
"335","gRT-dotprobe-2",0,"a",6819.885000000824,"isValidating",0,2,"nan","nan","nan",596,256,1080,225,"75%","25%",484.9917525071947,false,142
"335","gRT-dotprobe-2",0,"a",6851.630000001052,"isValidating",0,2,"nan","nan","nan",862,310,1080,225,"75%","25%",233.98504225697846,false,142
"335","gRT-dotprobe-2",0,"a",6879.995000003022,"isValidating",0,2,"nan","nan","nan",918,333,1080,225,"75%","25%",194.6997688750554,false,142
"335","gRT-dotprobe-2",0,"a",6907.710000003106,"isValidating",0,2,"nan","nan","nan",793,289,1080,225,"75%","25%",294.0493155917898,false,142
"335","gRT-dotprobe-2",0,"a",6942.85000000312,"isValidating",0,2,"nan","nan","nan",916,241,1080,225,"75%","25%",164.77863939236784,false,142
"335","gRT-dotprobe-2",0,"a",6978.484999999637,"isValidating",0,2,"nan","nan","nan",907,242,1080,225,"75%","25%",173.83325343558406,false,142
"335","gRT-dotprobe-2",0,"a",7006.860000001383,"isValidating",0,2,"nan","nan","nan",830,88,1080,225,"75%","25%",285.0771825313278,false,142
"335","gRT-dotprobe-2",0,"a",7041.065000001225,"isValidating",0,2,"nan","nan","nan",679,61,1080,225,"75%","25%",433.240118179284,false,142
"335","gRT-dotprobe-2",0,"a",7076.030000000144,"isValidating",0,2,"nan","nan","nan",760,251,1080,225,"75%","25%",321.05451250527534,false,142
"335","gRT-dotprobe-2",0,"a",7116.455000003101,"isValidating",0,2,"nan","nan","nan",697,409,1080,225,"75%","25%",424.90587192930155,false,142
"335","gRT-dotprobe-2",0,"a",7151.335000002291,"isValidating",0,2,"nan","nan","nan",842,251,1080,225,"75%","25%",239.4159560263267,false,142
"335","gRT-dotprobe-2",0,"a",7180.820000001462,"isValidating",0,2,"nan","nan","nan",861,274,1080,225,"75%","25%",224.4147945212169,false,142
"335","gRT-dotprobe-2",0,"a",7208.790000000619,"isValidating",0,2,"nan","nan","nan",778,188,1080,225,"75%","25%",304.2581141070851,false,142
"335","gRT-dotprobe-2",0,"a",7237.740000000456,"isValidating",0,2,"nan","nan","nan",794,309,1080,225,"75%","25%",298.0805260328155,false,142
"335","gRT-dotprobe-2",0,"a",7268.514999999781,"isValidating",0,2,"nan","nan","nan",794,309,1080,225,"75%","25%",298.0805260328155,false,142
"335","gRT-dotprobe-2",0,"a",7294.620000000577,"isValidating",0,2,"nan","nan","nan",894,274,1080,225,"75%","25%",192.3460423299632,false,142
"335","gRT-dotprobe-2",0,"a",7322.140000000247,"isValidating",0,2,"nan","nan","nan",936,139,1080,225,"75%","25%",167.72596698186004,false,142
"335","gRT-dotprobe-2",0,"a",7357.030000002822,"isValidating",0,2,"nan","nan","nan",888,67,1080,225,"75%","25%",248.65236777477105,false,142
"335","gRT-dotprobe-2",0,"a",7390.500000001397,"isValidating",0,2,"nan","nan","nan",859,26,1080,225,"75%","25%",297.3919972023457,false,142
"335","gRT-dotprobe-2",0,"a",7425.0150000007125,"isValidating",0,2,"nan","nan","nan",782,-25,1080,225,"75%","25%",388.9781484865185,false,142
"335","gRT-dotprobe-2",0,"a",7453.424999999697,"isValidating",0,2,"nan","nan","nan",857,-45,1080,225,"75%","25%",350.1842372237791,false,142
"335","gRT-dotprobe-2",0,"a",7490.795000001555,"isValidating",0,2,"nan","nan","nan",864,149,1080,225,"75%","25%",228.98034850178738,false,142
"335","gRT-dotprobe-2",0,"a",7525.864999999641,"isValidating",0,2,"nan","nan","nan",998,56,1080,225,"75%","25%",187.8430195668713,false,142
"335","gRT-dotprobe-2",0,"a",7555.2650000026915,"isValidating",0,2,"nan","nan","nan",939,99,1080,225,"75%","25%",189.0952141118331,false,142
"335","gRT-dotprobe-2",0,"a",7591.440000000177,"isValidating",0,2,"nan","nan","nan",891,-64,1080,225,"75%","25%",345.3143495425581,false,142
"335","gRT-dotprobe-2",0,"a",7618.965000001481,"isValidating",0,2,"nan","nan","nan",850,9,1080,225,"75%","25%",315.52495939307244,false,142
"335","gRT-dotprobe-2",0,"a",7652.014999999665,"isValidating",0,2,"nan","nan","nan",841,-46,1080,225,"75%","25%",361.33364083627754,false,142
"335","gRT-dotprobe-2",0,"a",7681.1000000016065,"isValidating",0,2,"nan","nan","nan",828,68,1080,225,"75%","25%",296.90570893803977,false,142
"335","gRT-dotprobe-2",0,"a",7709.230000000447,"isValidating",0,2,"nan","nan","nan",909,89,1080,225,"75%","25%",218.4879859397308,false,142
"335","gRT-dotprobe-2",0,"a",7738.905000002007,"isValidating",0,2,"nan","nan","nan",914,57,1080,225,"75%","25%",236.1778990506944,false,142
"335","gRT-dotprobe-2",0,"a",7775.295000003069,"isValidating",0,2,"nan","nan","nan",976,34,1080,225,"75%","25%",217.47873459260333,false,142
"335","gRT-dotprobe-2",0,"a",7804.5300000013085,"isValidating",0,2,"nan","nan","nan",904,16,1080,225,"75%","25%",273.23433166423285,false,142
"335","gRT-dotprobe-2",0,"a",7842.455000001821,"isValidating",0,2,"nan","nan","nan",1054,-8,1080,225,"75%","25%",234.44615586526473,false,142
"335","gRT-dotprobe-2",0,"a",7872.310000002501,"isValidating",0,2,"nan","nan","nan",999,-25,1080,225,"75%","25%",262.79459659589656,false,142
"335","gRT-dotprobe-2",0,"a",7911.850000000442,"isValidating",0,2,"nan","nan","nan",1040,-5,1080,225,"75%","25%",233.45235059857504,false,142
"335","gRT-dotprobe-2",0,"a",7940.935000002384,"isValidating",0,2,"nan","nan","nan",1003,93,1080,225,"75%","25%",152.81688388394784,false,142
"335","gRT-dotprobe-2",0,"a",7975.53500000143,"isValidating",0,2,"nan","nan","nan",1101,23,1080,225,"75%","25%",203.08865059377396,false,142
"335","gRT-dotprobe-2",0,"a",8003.469999999623,"isValidating",0,2,"nan","nan","nan",1056,38,1080,225,"75%","25%",188.53381659532593,false,142
"335","gRT-dotprobe-2",0,"a",8035.89500000095,"isValidating",0,2,"nan","nan","nan",945,146,1080,225,"75%","25%",156.41611170208776,false,142
"335","gRT-dotprobe-2",0,"a",8065.740000001853,"isValidating",0,2,"nan","nan","nan",945,146,1080,225,"75%","25%",156.41611170208776,false,142
"335","gRT-dotprobe-2",0,"a",8085.345000003115,"isValidating",0,2,"nan","nan","nan",1038,141,1080,225,"75%","25%",93.91485505499116,true,142
"335","gRT-dotprobe-2",0,"a",8126.589999999851,"isValidating",0,2,"nan","nan","nan",1037,137,1080,225,"75%","25%",97.94386147176351,true,142
"335","gRT-dotprobe-2",0,"a",8155.770000001183,"isValidating",0,2,"nan","nan","nan",972,91,1080,225,"75%","25%",172.10461934532728,false,142
"335","gRT-dotprobe-2",0,"a",8190.925000002608,"isValidating",0,2,"nan","nan","nan",1018,109,1080,225,"75%","25%",131.52946437965906,true,142
"335","gRT-dotprobe-2",0,"a",8220.745000002324,"isValidating",0,2,"nan","nan","nan",946,236,1080,225,"75%","25%",134.45073447177595,true,142
"335","gRT-dotprobe-2",0,"a",8251.720000000205,"isValidating",0,2,"nan","nan","nan",1011,79,1080,225,"75%","25%",161.48374531202822,false,142
"335","gRT-dotprobe-2",0,"a",8280.710000002757,"isValidating",0,2,"nan","nan","nan",946,158,1080,225,"75%","25%",149.81655449248592,false,142
"335","gRT-dotprobe-2",0,"a",8309.90500000189,"isValidating",0,2,"nan","nan","nan",940,134,1080,225,"75%","25%",166.97604618627187,false,142
"335","gRT-dotprobe-2",0,"a",8338.644999999786,"isValidating",0,2,"nan","nan","nan",899,283,1080,225,"75%","25%",190.06577808748213,false,142
"335","gRT-dotprobe-2",0,"a",8375.645000000135,"isValidating",0,2,"nan","nan","nan",1010,192,1080,225,"75%","25%",77.38862965578342,true,142
"335","gRT-dotprobe-2",0,"a",8405.630000001169,"isValidating",0,2,"nan","nan","nan",1003,83,1080,225,"75%","25%",161.533278305122,false,142
"335","gRT-dotprobe-2",0,"a",8435.075000001234,"isValidating",0,2,"nan","nan","nan",1003,83,1080,225,"75%","25%",161.533278305122,false,142
"335","gRT-dotprobe-2",0,"a",8456.535000001197,"isValidating",0,2,"nan","nan","nan",967,111,1080,225,"75%","25%",160.51479682571323,false,142
"335","gRT-dotprobe-2",0,"a",8491.275000000373,"isValidating",0,2,"nan","nan","nan",922,135,1080,225,"75%","25%",181.8350901228913,false,142
"335","gRT-dotprobe-2",0,"a",8521.190000003087,"isValidating",0,2,"nan","nan","nan",1071,31,1080,225,"75%","25%",194.20865068271289,false,142
"335","gRT-dotprobe-2",0,"a",8569.375000002794,"isValidating",0,2,"nan","nan","nan",975,62,1080,225,"75%","25%",193.89172236070317,false,142
"335","gRT-dotprobe-2",0,"a",8602.505000002566,"isValidating",0,2,"nan","nan","nan",997,8,1080,225,"75%","25%",232.3316594870359,false,142
"335","gRT-dotprobe-2",0,"a",8631.535000000498,"isValidating",0,2,"nan","nan","nan",1007,121,1080,225,"75%","25%",127.06297651164952,true,142
"335","gRT-dotprobe-2",0,"a",8660.070000001695,"isValidating",0,2,"nan","nan","nan",969,-19,1080,225,"75%","25%",268.06156009394556,false,142
"335","gRT-dotprobe-2",0,"a",8680.835000002873,"isValidating",0,2,"nan","nan","nan",879,-23,1080,225,"75%","25%",319.22562553780045,false,142
"335","gRT-dotprobe-2",0,"a",8710.99000000325,"isValidating",0,2,"nan","nan","nan",976,76,1080,225,"75%","25%",181.70580618131055,false,142
"335","gRT-dotprobe-2",0,"a",8739.700000001932,"isValidating",0,2,"nan","nan","nan",930,-36,1080,225,"75%","25%",301.03322075810837,false,142
"335","gRT-dotprobe-2",0,"a",8774.950000002747,"isValidating",0,2,"nan","nan","nan",965,22,1080,225,"75%","25%",233.3109513074772,false,142
"335","gRT-dotprobe-2",0,"a",8803.185000000638,"isValidating",0,2,"nan","nan","nan",979,-45,1080,225,"75%","25%",288.2724405835563,false,142
"335","gRT-dotprobe-2",0,"a",8841.185000001104,"isValidating",0,2,"nan","nan","nan",985,21,1080,225,"75%","25%",225.03555274667156,false,142
"335","gRT-dotprobe-2",0,"a",8876.605000001262,"isValidating",0,2,"nan","nan","nan",917,164,1080,225,"75%","25%",174.04022523543227,false,142
"335","gRT-dotprobe-2",0,"a",8906.535000001895,"isValidating",0,2,"nan","nan","nan",892,99,1080,225,"75%","25%",226.3183598385248,false,142
"335","gRT-dotprobe-2",0,"a",8941.820000000065,"isValidating",0,2,"nan","nan","nan",959,194,1080,225,"75%","25%",124.90796611905904,true,142
"335","gRT-dotprobe-2",0,"a",8969.64000000304,"isValidating",0,2,"nan","nan","nan",918,123,1080,225,"75%","25%",191.43667360252581,false,142
"335","gRT-dotprobe-2",0,"a",9008.020000001183,"isValidating",0,2,"nan","nan","nan",906,-42,1080,225,"75%","25%",318.69264189811474,false,142
"335","gRT-dotprobe-2",0,"a",9044.10000000277,"isValidating",0,2,"nan","nan","nan",939,-25,1080,225,"75%","25%",287.020905161976,false,142
"335","gRT-dotprobe-2",0,"a",9072.030000003055,"isValidating",0,2,"nan","nan","nan",920,94,1080,225,"75%","25%",206.7873303662485,false,142
"335","gRT-dotprobe-2",0,"a",9107.880000003264,"isValidating",0,2,"nan","nan","nan",897,68,1080,225,"75%","25%",241.11822826157297,false,142
"335","gRT-dotprobe-2",0,"a",9142.350000001956,"isValidating",0,2,"nan","nan","nan",1008,-22,1080,225,"75%","25%",257.2800031094527,false,142
"335","gRT-dotprobe-2",0,"a",9170.775000002352,"isValidating",0,2,"nan","nan","nan",902,-60,1080,225,"75%","25%",336.01934468122516,false,142
"335","gRT-dotprobe-2",0,"a",9202.414999999804,"isValidating",0,2,"nan","nan","nan",902,-60,1080,225,"75%","25%",336.01934468122516,false,142
"335","gRT-dotprobe-2",0,"a",9222.33000000054,"isValidating",0,2,"nan","nan","nan",782,-38,1080,225,"75%","25%",397.45817390009734,false,142
"335","gRT-dotprobe-2",0,"a",9250.700000000536,"isValidating",0,2,"nan","nan","nan",939,-109,1080,225,"75%","25%",362.5424113121112,false,142
"335","gRT-dotprobe-2",0,"a",9278.50000000035,"isValidating",0,2,"nan","nan","nan",989,-17,1080,225,"75%","25%",258.54400012377005,false,142
"335","gRT-dotprobe-2",0,"a",9306.180000003194,"isValidating",0,2,"nan","nan","nan",1027,49,1080,225,"75%","25%",183.8069639594757,false,142
"335","gRT-dotprobe-2",0,"a",9349.105000001146,"isValidating",0,2,"nan","nan","nan",1025,29,1080,225,"75%","25%",203.5706265648362,false,142
"335","gRT-dotprobe-2",0,"a",9382.290000001434,"isValidating",0,2,"nan","nan","nan",988,305,1080,225,"75%","25%",121.91800523302537,true,142
"335","gRT-dotprobe-2",0,"a",9410.48000000231,"isValidating",0,2,"nan","nan","nan",1041,284,1080,225,"75%","25%",70.7248188403477,true,142
"335","gRT-dotprobe-2",0,"a",9438.325000002864,"isValidating",0,2,"nan","nan","nan",983,294,1080,225,"75%","25%",119.03780911962384,true,142
"335","gRT-dotprobe-2",0,"a",9473.835000000661,"isValidating",0,2,"nan","nan","nan",1032,209,1080,225,"75%","25%",50.59644256269407,true,142
"335","gRT-dotprobe-2",0,"a",9508.41500000027,"isValidating",0,2,"nan","nan","nan",997,70,1080,225,"75%","25%",175.82377541163197,false,142
"335","gRT-dotprobe-2",0,"a",9536.869999999879,"isValidating",0,2,"nan","nan","nan",1038,212,1080,225,"75%","25%",43.965895873961216,true,142
"335","gRT-dotprobe-2",0,"a",9568.59500000067,"isValidating",0,2,"nan","nan","nan",1130,212,1080,225,"75%","25%",51.66236541235796,true,142
"335","gRT-dotprobe-2",0,"a",9596.300000001094,"isValidating",0,2,"nan","nan","nan",1101,162,1080,225,"75%","25%",66.40783086353596,true,142
"335","gRT-dotprobe-2",0,"a",9616.45000000135,"isValidating",0,2,"nan","nan","nan",998,112,1080,225,"75%","25%",139.61733416735902,true,142
"335","gRT-dotprobe-2",0,"a",9645.169999999809,"isValidating",0,2,"nan","nan","nan",1085,180,1080,225,"75%","25%",45.27692569068709,true,142
"335","gRT-dotprobe-2",0,"a",9672.314999999828,"isValidating",0,2,"nan","nan","nan",1074,279,1080,225,"75%","25%",54.3323108288245,true,142
"335","gRT-dotprobe-2",0,"a",9709.500000000815,"isValidating",0,2,"nan","nan","nan",1001,351,1080,225,"75%","25%",148.71785366928881,false,142
"335","gRT-dotprobe-2",0,"a",9737.544999999925,"isValidating",0,2,"nan","nan","nan",907,358,1080,225,"75%","25%",218.21548982599745,false,142
"335","gRT-dotprobe-2",0,"a",9775.420000001788,"isValidating",0,2,"nan","nan","nan",938,385,1080,225,"75%","25%",213.92522057952868,false,142
"335","gRT-dotprobe-2",0,"a",9803.775000000373,"isValidating",0,2,"nan","nan","nan",951,237,1080,225,"75%","25%",129.5569372901351,true,142
"335","gRT-dotprobe-2",0,"a",9840.850000000559,"isValidating",0,2,"nan","nan","nan",1143,228,1080,225,"75%","25%",63.071388124885914,true,142
"335","gRT-dotprobe-2",0,"a",9876.325000001118,"isValidating",0,2,"nan","nan","nan",909,372,1080,225,"75%","25%",225.49944567559362,false,142
"335","gRT-dotprobe-2",0,"a",9905.610000001616,"isValidating",0,2,"nan","nan","nan",1038,277,1080,225,"75%","25%",66.84309986827361,true,142
"335","gRT-dotprobe-2",0,"a",9937.0750000017,"isValidating",0,2,"nan","nan","nan",1008,337,1080,225,"75%","25%",133.1465358167459,true,142
"335","gRT-dotprobe-2",0,"a",9960.06000000122,"isValidating",0,2,"nan","nan","nan",951,269,1080,225,"75%","25%",136.2974687952788,true,142
"335","gRT-dotprobe-2",0,"a",9987.105000000214,"isValidating",0,2,"nan","nan","nan",1018,326,1080,225,"75%","25%",118.51160280748886,true,142
"335","gRT-dotprobe-2",0,"a",10033.050000001793,"isValidating",0,3,"nan","nan","nan",689,378,720,675,"50%","75%",298.6134625230417,false,142
"335","gRT-dotprobe-2",0,"a",29.17499999969732,"isValidating",0,3,"nan","nan","nan",664,433,720,675,"50%","75%",248.39484696748443,false,142
"335","gRT-dotprobe-2",0,"a",50.99499999778345,"isValidating",0,3,"nan","nan","nan",665,329,720,675,"50%","75%",350.34411654828745,false,142
"335","gRT-dotprobe-2",0,"a",82.00999999826308,"isValidating",0,3,"nan","nan","nan",743,325,720,675,"50%","75%",350.75490017959834,false,142
"335","gRT-dotprobe-2",0,"a",115.75499999895692,"isValidating",0,3,"nan","nan","nan",779,332,720,675,"50%","75%",348.037354317033,false,142
"335","gRT-dotprobe-2",0,"a",144.39499999943655,"isValidating",0,3,"nan","nan","nan",566,484,720,675,"50%","75%",245.3507693079441,false,142
"335","gRT-dotprobe-2",0,"a",172.86999999859836,"isValidating",0,3,"nan","nan","nan",489,489,720,675,"50%","75%",296.5754541427864,false,142
"335","gRT-dotprobe-2",0,"a",207.19499999913387,"isValidating",0,3,"nan","nan","nan",568,529,720,675,"50%","75%",210.76052761368766,false,142
