"participant","expName","session","subsession","timestamp","event","event_block","event_trial","event_click","mx","my","gx","gy","cx","cy","left","right","dist","isSuccess","width"
"335","gRT-dotprobe-2",0,"a",3017.599999999162,"isValidating",1,2,"nan","nan","nan",1087,429,1080,225,"75%","25%",204.12006270820123,false,142
"335","gRT-dotprobe-2",0,"a",3054.185000000871,"isValidating",1,2,"nan","nan","nan",1005,442,1080,225,"75%","25%",229.5952961190625,false,142
"335","gRT-dotprobe-2",0,"a",3091.3599999984726,"isValidating",1,2,"nan","nan","nan",1084,403,1080,225,"75%","25%",178.04493814764857,false,142
"335","gRT-dotprobe-2",0,"a",3127.3000000000466,"isValidating",1,2,"nan","nan","nan",1068,482,1080,225,"75%","25%",257.2800031094527,false,142
"335","gRT-dotprobe-2",0,"a",3163.5299999979325,"isValidating",1,2,"nan","nan","nan",1030,484,1080,225,"75%","25%",263.78210705049725,false,142
"335","gRT-dotprobe-2",0,"a",3200.6049999981187,"isValidating",1,2,"nan","nan","nan",1052,298,1080,225,"75%","25%",78.18567643756751,true,142
"335","gRT-dotprobe-2",0,"a",3237.460000000312,"isValidating",1,2,"nan","nan","nan",1130,268,1080,225,"75%","25%",65.94694837519019,true,142
"335","gRT-dotprobe-2",0,"a",3273.849999997765,"isValidating",1,2,"nan","nan","nan",979,180,1080,225,"75%","25%",110.57124400132251,true,142
"335","gRT-dotprobe-2",0,"a",3310.2299999991665,"isValidating",1,2,"nan","nan","nan",953,239,1080,225,"75%","25%",127.76932339180638,true,142
"335","gRT-dotprobe-2",0,"a",3347.204999998212,"isValidating",1,2,"nan","nan","nan",1132,310,1080,225,"75%","25%",99.64436762808022,true,142
"335","gRT-dotprobe-2",0,"a",3384.2550000008196,"isValidating",1,2,"nan","nan","nan",1163,421,1080,225,"75%","25%",212.8497122384712,false,142
"335","gRT-dotprobe-2",0,"a",3420.5199999996694,"isValidating",1,2,"nan","nan","nan",1092,412,1080,225,"75%","25%",187.3846311734236,false,142
"335","gRT-dotprobe-2",0,"a",3464.335000000545,"isValidating",1,2,"nan","nan","nan",1089,410,1080,225,"75%","25%",185.21878954360974,false,142
"335","gRT-dotprobe-2",0,"a",3500.690000000759,"isValidating",1,2,"nan","nan","nan",1171,335,1080,225,"75%","25%",142.76203977248295,false,142
"335","gRT-dotprobe-2",0,"a",3551.8950000004843,"isValidating",1,2,"nan","nan","nan",1140,315,1080,225,"75%","25%",108.16653826391968,true,142
"335","gRT-dotprobe-2",0,"a",3596.965000000666,"isValidating",1,2,"nan","nan","nan",1106,318,1080,225,"75%","25%",96.56603957913983,true,142
"335","gRT-dotprobe-2",0,"a",3634.275000000256,"isValidating",1,2,"nan","nan","nan",1042,336,1080,225,"75%","25%",117.32433677630571,true,142
"335","gRT-dotprobe-2",0,"a",3671.070000000298,"isValidating",1,2,"nan","nan","nan",1000,344,1080,225,"75%","25%",143.39107364128355,false,142
"335","gRT-dotprobe-2",0,"a",3709.339999997639,"isValidating",1,2,"nan","nan","nan",986,262,1080,225,"75%","25%",101.01980003939822,true,142
"335","gRT-dotprobe-2",0,"a",3745.6899999997113,"isValidating",1,2,"nan","nan","nan",917,263,1080,225,"75%","25%",167.37084572887835,false,142
"335","gRT-dotprobe-2",0,"a",3780.8100000001723,"isValidating",1,2,"nan","nan","nan",966,226,1080,225,"75%","25%",114.00438588054409,true,142
"335","gRT-dotprobe-2",0,"a",3817.199999997625,"isValidating",1,2,"nan","nan","nan",1068,221,1080,225,"75%","25%",12.649110640673518,true,142
"335","gRT-dotprobe-2",0,"a",3854.4999999975553,"isValidating",1,2,"nan","nan","nan",1027,319,1080,225,"75%","25%",107.91200118615167,true,142
"335","gRT-dotprobe-2",0,"a",3892.4149999984074,"isValidating",1,2,"nan","nan","nan",992,346,1080,225,"75%","25%",149.61617559608987,false,142
"335","gRT-dotprobe-2",0,"a",3928.8049999995856,"isValidating",1,2,"nan","nan","nan",1013,369,1080,225,"75%","25%",158.8238017426859,false,142
"335","gRT-dotprobe-2",0,"a",3966.7799999987474,"isValidating",1,2,"nan","nan","nan",988,218,1080,225,"75%","25%",92.26592003551474,true,142
"335","gRT-dotprobe-2",0,"a",4004.949999998673,"isValidating",1,2,"nan","nan","nan",967,294,1080,225,"75%","25%",132.4009063413087,true,142
"335","gRT-dotprobe-2",0,"a",4043.9299999998184,"isValidating",1,2,"nan","nan","nan",1015,334,1080,225,"75%","25%",126.90941651429968,true,142
"335","gRT-dotprobe-2",0,"a",4081.285000000149,"isValidating",1,2,"nan","nan","nan",953,338,1080,225,"75%","25%",169.9941175452845,false,142
"335","gRT-dotprobe-2",0,"a",4118.459999997867,"isValidating",1,2,"nan","nan","nan",1063,348,1080,225,"75%","25%",124.16923934694937,true,142
"335","gRT-dotprobe-2",0,"a",4161.35999999824,"isValidating",1,2,"nan","nan","nan",1108,261,1080,225,"75%","25%",45.60701700396552,true,142
"335","gRT-dotprobe-2",0,"a",4199.355000000563,"isValidating",1,2,"nan","nan","nan",988,342,1080,225,"75%","25%",148.8388390172404,false,142
"335","gRT-dotprobe-2",0,"a",4237.87000000081,"isValidating",1,2,"nan","nan","nan",959,258,1080,225,"75%","25%",125.41929676090518,true,142
"335","gRT-dotprobe-2",0,"a",4274.685000000289,"isValidating",1,2,"nan","nan","nan",956,383,1080,225,"75%","25%",200.84820138602188,false,142
"335","gRT-dotprobe-2",0,"a",4312.074999997974,"isValidating",1,2,"nan","nan","nan",1006,376,1080,225,"75%","25%",168.15766411317682,false,142
"335","gRT-dotprobe-2",0,"a",4348.729999997886,"isValidating",1,2,"nan","nan","nan",934,285,1080,225,"75%","25%",157.84802817900513,false,142
"335","gRT-dotprobe-2",0,"a",4385.1250000006985,"isValidating",1,2,"nan","nan","nan",963,339,1080,225,"75%","25%",163.35544068074378,false,142
"335","gRT-dotprobe-2",0,"a",4421.644999998505,"isValidating",1,2,"nan","nan","nan",960,299,1080,225,"75%","25%",140.98226838861686,true,142
"335","gRT-dotprobe-2",0,"a",4459.469999997993,"isValidating",1,2,"nan","nan","nan",1000,232,1080,225,"75%","25%",80.30566605165541,true,142
"335","gRT-dotprobe-2",0,"a",4495.2850000008475,"isValidating",1,2,"nan","nan","nan",1095,305,1080,225,"75%","25%",81.39410298049853,true,142
"335","gRT-dotprobe-2",0,"a",4532.729999998934,"isValidating",1,2,"nan","nan","nan",1051,298,1080,225,"75%","25%",78.54934754662193,true,142
"335","gRT-dotprobe-2",0,"a",4574.384999999893,"isValidating",1,2,"nan","nan","nan",974,351,1080,225,"75%","25%",164.6572197020222,false,142
"335","gRT-dotprobe-2",0,"a",4617.439999998198,"isValidating",1,2,"nan","nan","nan",1053,354,1080,225,"75%","25%",131.79529581893277,true,142
"335","gRT-dotprobe-2",0,"a",4654.9099999974715,"isValidating",1,2,"nan","nan","nan",984,258,1080,225,"75%","25%",101.51354589413178,true,142
"335","gRT-dotprobe-2",0,"a",4691.5349999980535,"isValidating",1,2,"nan","nan","nan",980,407,1080,225,"75%","25%",207.66318884193223,false,142
"335","gRT-dotprobe-2",0,"a",4728.974999998114,"isValidating",1,2,"nan","nan","nan",971,415,1080,225,"75%","25%",219.04565734111233,false,142
"335","gRT-dotprobe-2",0,"a",4766.799999997602,"isValidating",1,2,"nan","nan","nan",1014,333,1080,225,"75%","25%",126.57013865837392,true,142
"335","gRT-dotprobe-2",0,"a",4805.039999999222,"isValidating",1,2,"nan","nan","nan",1050,390,1080,225,"75%","25%",167.70509831248424,false,142
"335","gRT-dotprobe-2",0,"a",4842.9550000000745,"isValidating",1,2,"nan","nan","nan",1047,333,1080,225,"75%","25%",112.92918134831227,true,142
"335","gRT-dotprobe-2",0,"a",4879.609999999986,"isValidating",1,2,"nan","nan","nan",1039,358,1080,225,"75%","25%",139.17614738165446,true,142
"335","gRT-dotprobe-2",0,"a",4916.020000000601,"isValidating",1,2,"nan","nan","nan",1032,382,1080,225,"75%","25%",164.17368851311102,false,142
"335","gRT-dotprobe-2",0,"a",4952.699999997974,"isValidating",1,2,"nan","nan","nan",1083,257,1080,225,"75%","25%",32.14031735997639,true,142
"335","gRT-dotprobe-2",0,"a",4999.4449999976205,"isValidating",1,2,"nan","nan","nan",1081,207,1080,225,"75%","25%",18.027756377319946,true,142
"335","gRT-dotprobe-2",0,"a",5036.514999999781,"isValidating",1,2,"nan","nan","nan",1050,220,1080,225,"75%","25%",30.4138126514911,true,142
"335","gRT-dotprobe-2",0,"a",5074.949999998324,"isValidating",1,2,"nan","nan","nan",1110,216,1080,225,"75%","25%",31.32091952673165,true,142
"335","gRT-dotprobe-2",0,"a",5110.659999998403,"isValidating",1,2,"nan","nan","nan",984,235,1080,225,"75%","25%",96.51942809610924,true,142
"335","gRT-dotprobe-2",0,"a",5147.7449999983655,"isValidating",1,2,"nan","nan","nan",1029,259,1080,225,"75%","25%",61.29437168288782,true,142
"335","gRT-dotprobe-2",0,"a",5183.6849999999395,"isValidating",1,2,"nan","nan","nan",991,291,1080,225,"75%","25%",110.80162453682708,true,142
"335","gRT-dotprobe-2",0,"a",5219.904999998049,"isValidating",1,2,"nan","nan","nan",943,235,1080,225,"75%","25%",137.3644786689776,true,142
"335","gRT-dotprobe-2",0,"a",5264.305000000517,"isValidating",1,2,"nan","nan","nan",920,222,1080,225,"75%","25%",160.0281225285106,false,142
"335","gRT-dotprobe-2",0,"a",5301.309999998892,"isValidating",1,2,"nan","nan","nan",1038,229,1080,225,"75%","25%",42.190046219457976,true,142
"335","gRT-dotprobe-2",0,"a",5338.554999998421,"isValidating",1,2,"nan","nan","nan",1032,252,1080,225,"75%","25%",55.072679252057455,true,142
"335","gRT-dotprobe-2",0,"a",5375.974999999045,"isValidating",1,2,"nan","nan","nan",1075,224,1080,225,"75%","25%",5.0990195135927845,true,142
"335","gRT-dotprobe-2",0,"a",5414.05499999749,"isValidating",1,2,"nan","nan","nan",1021,192,1080,225,"75%","25%",67.60177512462228,true,142
"335","gRT-dotprobe-2",0,"a",5462.544999998412,"isValidating",1,2,"nan","nan","nan",1036,183,1080,225,"75%","25%",60.8276253029822,true,142
"335","gRT-dotprobe-2",0,"a",5500.205000000191,"isValidating",1,2,"nan","nan","nan",1066,192,1080,225,"75%","25%",35.84689665786984,true,142
"335","gRT-dotprobe-2",0,"a",5537.939999998314,"isValidating",1,2,"nan","nan","nan",1092,278,1080,225,"75%","25%",54.3415126767741,true,142
"335","gRT-dotprobe-2",0,"a",5578.514999997453,"isValidating",1,2,"nan","nan","nan",1053,237,1080,225,"75%","25%",29.546573405388315,true,142
"335","gRT-dotprobe-2",0,"a",5617.599999997765,"isValidating",1,2,"nan","nan","nan",1074,341,1080,225,"75%","25%",116.15506876585283,true,142
"335","gRT-dotprobe-2",0,"a",5654.85500000068,"isValidating",1,2,"nan","nan","nan",1050,308,1080,225,"75%","25%",88.25531145489205,true,142
"335","gRT-dotprobe-2",0,"a",5695.264999998384,"isValidating",1,2,"nan","nan","nan",1094,322,1080,225,"75%","25%",98.00510190801293,true,142
"335","gRT-dotprobe-2",0,"a",5732.124999998603,"isValidating",1,2,"nan","nan","nan",1127,195,1080,225,"75%","25%",55.758407437802596,true,142
"335","gRT-dotprobe-2",0,"a",5783.895000000484,"isValidating",1,2,"nan","nan","nan",1104,287,1080,225,"75%","25%",66.48308055437865,true,142
"335","gRT-dotprobe-2",0,"a",5830.409999998636,"isValidating",1,2,"nan","nan","nan",1072,261,1080,225,"75%","25%",36.87817782917155,true,142
"335","gRT-dotprobe-2",0,"a",5868.145000000368,"isValidating",1,2,"nan","nan","nan",1020,265,1080,225,"75%","25%",72.11102550927978,true,142
"335","gRT-dotprobe-2",0,"a",5912.889999999548,"isValidating",1,2,"nan","nan","nan",1093,302,1080,225,"75%","25%",78.08969202141856,true,142
"335","gRT-dotprobe-2",0,"a",5953.470000000321,"isValidating",1,2,"nan","nan","nan",1034,233,1080,225,"75%","25%",46.69047011971501,true,142
"335","gRT-dotprobe-2",0,"a",5991.894999999204,"isValidating",1,2,"nan","nan","nan",1004,268,1080,225,"75%","25%",87.32124598286491,true,142
"335","gRT-dotprobe-2",0,"a",6030.049999997602,"isValidating",1,2,"nan","nan","nan",1022,288,1080,225,"75%","25%",85.63293758829018,true,142
"335","gRT-dotprobe-2",0,"a",6067.534999998286,"isValidating",1,2,"nan","nan","nan",1064,266,1080,225,"75%","25%",44.01136216933077,true,142
"335","gRT-dotprobe-2",0,"a",6104.864999997546,"isValidating",1,2,"nan","nan","nan",1094,267,1080,225,"75%","25%",44.27188724235731,true,142
"335","gRT-dotprobe-2",0,"a",6142.465000000782,"isValidating",1,2,"nan","nan","nan",1145,263,1080,225,"75%","25%",75.29276193632427,true,142
"335","gRT-dotprobe-2",0,"a",6179.830000000889,"isValidating",1,2,"nan","nan","nan",1074,184,1080,225,"75%","25%",41.43669871020132,true,142
"335","gRT-dotprobe-2",0,"a",6217.010000000242,"isValidating",1,2,"nan","nan","nan",1104,260,1080,225,"75%","25%",42.43819034784589,true,142
"335","gRT-dotprobe-2",0,"a",6254.229999998584,"isValidating",1,2,"nan","nan","nan",1237,380,1080,225,"75%","25%",220.62184841941652,false,142
"335","gRT-dotprobe-2",0,"a",6294.504999998026,"isValidating",1,2,"nan","nan","nan",1149,248,1080,225,"75%","25%",72.73238618387272,true,142
"335","gRT-dotprobe-2",0,"a",6332.715000000433,"isValidating",1,2,"nan","nan","nan",1104,250,1080,225,"75%","25%",34.655446902326915,true,142
"335","gRT-dotprobe-2",0,"a",6370.25999999966,"isValidating",1,2,"nan","nan","nan",1091,352,1080,225,"75%","25%",127.47548783981962,true,142
"335","gRT-dotprobe-2",0,"a",6409.13499999803,"isValidating",1,2,"nan","nan","nan",1023,283,1080,225,"75%","25%",81.32035415564789,true,142
"335","gRT-dotprobe-2",0,"a",6446.0849999996135,"isValidating",1,2,"nan","nan","nan",952,404,1080,225,"75%","25%",220.05681084665386,false,142
"335","gRT-dotprobe-2",0,"a",6482.50999999803,"isValidating",1,2,"nan","nan","nan",845,574,1080,225,"75%","25%",420.74457809934995,false,142
"335","gRT-dotprobe-2",0,"a",6520.2900000003865,"isValidating",1,2,"nan","nan","nan",932,662,1080,225,"75%","25%",461.3816207869577,false,142
"335","gRT-dotprobe-2",0,"a",6565.500000000582,"isValidating",1,2,"nan","nan","nan",785,752,1080,225,"75%","25%",603.9486733158705,false,142
"335","gRT-dotprobe-2",0,"a",6602.909999997704,"isValidating",1,2,"nan","nan","nan",764,471,1080,225,"75%","25%",400.4647300324961,false,142
"335","gRT-dotprobe-2",0,"a",6645.22500000021,"isValidating",1,2,"nan","nan","nan",727,463,1080,225,"75%","25%",425.738182454898,false,142
"335","gRT-dotprobe-2",0,"a",6681.454999998095,"isValidating",1,2,"nan","nan","nan",743,486,1080,225,"75%","25%",426.2510997053263,false,142
"335","gRT-dotprobe-2",0,"a",6717.345000000903,"isValidating",1,2,"nan","nan","nan",865,447,1080,225,"75%","25%",309.0453041222274,false,142
"335","gRT-dotprobe-2",0,"a",6755.314999998431,"isValidating",1,2,"nan","nan","nan",932,378,1080,225,"75%","25%",212.8685040112792,false,142
"335","gRT-dotprobe-2",0,"a",6793.095000000903,"isValidating",1,2,"nan","nan","nan",963,494,1080,225,"75%","25%",293.3428028774526,false,142
"335","gRT-dotprobe-2",0,"a",6829.835000000428,"isValidating",1,2,"nan","nan","nan",919,417,1080,225,"75%","25%",250.56935167733502,false,142
"335","gRT-dotprobe-2",0,"a",6867.295000000042,"isValidating",1,2,"nan","nan","nan",981,375,1080,225,"75%","25%",179.7247896090019,false,142
"335","gRT-dotprobe-2",0,"a",6905.5349999980535,"isValidating",1,2,"nan","nan","nan",983,404,1080,225,"75%","25%",203.59273071502332,false,142
"335","gRT-dotprobe-2",0,"a",6941.924999999115,"isValidating",1,2,"nan","nan","nan",1111,344,1080,225,"75%","25%",122.97154142320898,true,142
"335","gRT-dotprobe-2",0,"a",6979.084999999031,"isValidating",1,2,"nan","nan","nan",1056,243,1080,225,"75%","25%",30,true,142
"335","gRT-dotprobe-2",0,"a",7016.380000000936,"isValidating",1,2,"nan","nan","nan",1047,215,1080,225,"75%","25%",34.48187929913333,true,142
"335","gRT-dotprobe-2",0,"a",7055.854999998701,"isValidating",1,2,"nan","nan","nan",994,174,1080,225,"75%","25%",99.98499887483122,true,142
"335","gRT-dotprobe-2",0,"a",7092.870000000345,"isValidating",1,2,"nan","nan","nan",1045,343,1080,225,"75%","25%",123.08127396155761,true,142
"335","gRT-dotprobe-2",0,"a",7131.13499999966,"isValidating",1,2,"nan","nan","nan",1048,290,1080,225,"75%","25%",72.44998274671983,true,142
"335","gRT-dotprobe-2",0,"a",7168.330000000424,"isValidating",1,2,"nan","nan","nan",1038,441,1080,225,"75%","25%",220.04544985070697,false,142
"335","gRT-dotprobe-2",0,"a",7205.5599999985425,"isValidating",1,2,"nan","nan","nan",1035,422,1080,225,"75%","25%",202.07424378183381,false,142
"335","gRT-dotprobe-2",0,"a",7242.519999999786,"isValidating",1,2,"nan","nan","nan",1058,348,1080,225,"75%","25%",124.95199078045935,true,142
"335","gRT-dotprobe-2",0,"a",7279.0399999975925,"isValidating",1,2,"nan","nan","nan",1091,408,1080,225,"75%","25%",183.3303030052588,false,142
"335","gRT-dotprobe-2",0,"a",7316.295000000508,"isValidating",1,2,"nan","nan","nan",1053,308,1080,225,"75%","25%",87.28115489611719,true,142
"335","gRT-dotprobe-2",0,"a",7353.32500000007,"isValidating",1,2,"nan","nan","nan",1029,304,1080,225,"75%","25%",94.03190947758107,true,142
"335","gRT-dotprobe-2",0,"a",7392.524999999325,"isValidating",1,2,"nan","nan","nan",961,319,1080,225,"75%","25%",151.64761785138597,false,142
"335","gRT-dotprobe-2",0,"a",7428.744999997434,"isValidating",1,2,"nan","nan","nan",950,355,1080,225,"75%","25%",183.84776310850236,false,142
"335","gRT-dotprobe-2",0,"a",7469.215000000899,"isValidating",1,2,"nan","nan","nan",892,281,1080,225,"75%","25%",196.16319736382766,false,142
"335","gRT-dotprobe-2",0,"a",7514.035000000149,"isValidating",1,2,"nan","nan","nan",937,278,1080,225,"75%","25%",152.50573759698355,false,142
"335","gRT-dotprobe-2",0,"a",7551.914999999921,"isValidating",1,2,"nan","nan","nan",946,298,1080,225,"75%","25%",152.59423318068085,false,142
"335","gRT-dotprobe-2",0,"a",7597.8799999974435,"isValidating",1,2,"nan","nan","nan",913,269,1080,225,"75%","25%",172.69916039170545,false,142
"335","gRT-dotprobe-2",0,"a",7636.474999999278,"isValidating",1,2,"nan","nan","nan",1041,293,1080,225,"75%","25%",78.39005038906404,true,142
"335","gRT-dotprobe-2",0,"a",7682.104999999865,"isValidating",1,2,"nan","nan","nan",1064,321,1080,225,"75%","25%",97.32420048477151,true,142
"335","gRT-dotprobe-2",0,"a",7720.610000000219,"isValidating",1,2,"nan","nan","nan",1118,372,1080,225,"75%","25%",151.83214415926557,false,142
"335","gRT-dotprobe-2",0,"a",7757.894999998738,"isValidating",1,2,"nan","nan","nan",995,350,1080,225,"75%","25%",151.16216457830973,false,142
"335","gRT-dotprobe-2",0,"a",7795.180000000983,"isValidating",1,2,"nan","nan","nan",979,292,1080,225,"75%","25%",121.2023102090055,true,142
"335","gRT-dotprobe-2",0,"a",7833.7649999993155,"isValidating",1,2,"nan","nan","nan",1004,234,1080,225,"75%","25%",76.53103945458993,true,142
"335","gRT-dotprobe-2",0,"a",7872.035000000265,"isValidating",1,2,"nan","nan","nan",909,260,1080,225,"75%","25%",174.54512310574592,false,142
"335","gRT-dotprobe-2",0,"a",7910.479999998584,"isValidating",1,2,"nan","nan","nan",978,288,1080,225,"75%","25%",119.8874472161285,true,142
"335","gRT-dotprobe-2",0,"a",7946.939999997965,"isValidating",1,2,"nan","nan","nan",1068,319,1080,225,"75%","25%",94.76286192385707,true,142
"335","gRT-dotprobe-2",0,"a",7984.044999997364,"isValidating",1,2,"nan","nan","nan",1102,341,1080,225,"75%","25%",118.06777714516353,true,142
"335","gRT-dotprobe-2",0,"a",8022.535000000033,"isValidating",1,2,"nan","nan","nan",1013,107,1080,225,"75%","25%",135.69450983735487,true,142
"335","gRT-dotprobe-2",0,"a",8060.4949999979,"isValidating",1,2,"nan","nan","nan",1019,182,1080,225,"75%","25%",74.63243262818116,true,142
"335","gRT-dotprobe-2",0,"a",8098.81999999925,"isValidating",1,2,"nan","nan","nan",1057,241,1080,225,"75%","25%",28.0178514522438,true,142
"335","gRT-dotprobe-2",0,"a",8135.824999997509,"isValidating",1,2,"nan","nan","nan",1074,290,1080,225,"75%","25%",65.27633568147036,true,142
"335","gRT-dotprobe-2",0,"a",8179.364999999874,"isValidating",1,2,"nan","nan","nan",1102,305,1080,225,"75%","25%",82.96987405076617,true,142
"335","gRT-dotprobe-2",0,"a",8215.529999997583,"isValidating",1,2,"nan","nan","nan",1069,283,1080,225,"75%","25%",59.033888572581766,true,142
"335","gRT-dotprobe-2",0,"a",8252.754999997676,"isValidating",1,2,"nan","nan","nan",1043,285,1080,225,"75%","25%",70.49113419430843,true,142
"335","gRT-dotprobe-2",0,"a",8291.085000000778,"isValidating",1,2,"nan","nan","nan",1017,293,1080,225,"75%","25%",92.69843580125827,true,142
"335","gRT-dotprobe-2",0,"a",8328.815000000759,"isValidating",1,2,"nan","nan","nan",1077,325,1080,225,"75%","25%",100.04498987955368,true,142
"335","gRT-dotprobe-2",0,"a",8368.344999998924,"isValidating",1,2,"nan","nan","nan",1108,301,1080,225,"75%","25%",80.99382692526635,true,142
"335","gRT-dotprobe-2",0,"a",8424.244999998366,"isValidating",1,2,"nan","nan","nan",1112,335,1080,225,"75%","25%",114.56002793295748,true,142
"335","gRT-dotprobe-2",0,"a",8464.22999999777,"isValidating",1,2,"nan","nan","nan",1112,394,1080,225,"75%","25%",172.00290695217916,false,142
"335","gRT-dotprobe-2",0,"a",8502.339999999036,"isValidating",1,2,"nan","nan","nan",1088,374,1080,225,"75%","25%",149.21461054467824,false,142
"335","gRT-dotprobe-2",0,"a",8553.495000000112,"isValidating",1,2,"nan","nan","nan",1020,310,1080,225,"75%","25%",104.04326023342406,true,142
"335","gRT-dotprobe-2",0,"a",8599.200000000536,"isValidating",1,2,"nan","nan","nan",991,300,1080,225,"75%","25%",116.3872845288522,true,142
"335","gRT-dotprobe-2",0,"a",8637.299999998533,"isValidating",1,2,"nan","nan","nan",970,209,1080,225,"75%","25%",111.15754585272202,true,142
"335","gRT-dotprobe-2",0,"a",8673.604999999865,"isValidating",1,2,"nan","nan","nan",1008,316,1080,225,"75%","25%",116.03878661895772,true,142
"335","gRT-dotprobe-2",0,"a",8710.42999999912,"isValidating",1,2,"nan","nan","nan",888,227,1080,225,"75%","25%",192.01041638411183,false,142
"335","gRT-dotprobe-2",0,"a",8747.035000000265,"isValidating",1,2,"nan","nan","nan",1064,308,1080,225,"75%","25%",84.52810183601665,true,142
"335","gRT-dotprobe-2",0,"a",8784.794999999576,"isValidating",1,2,"nan","nan","nan",947,314,1080,225,"75%","25%",160.0312469488381,false,142
"335","gRT-dotprobe-2",0,"a",8830.204999998328,"isValidating",1,2,"nan","nan","nan",981,296,1080,225,"75%","25%",121.82774724995944,true,142
"335","gRT-dotprobe-2",0,"a",8867.68999999913,"isValidating",1,2,"nan","nan","nan",991,337,1080,225,"75%","25%",143.05593311708537,false,142
"335","gRT-dotprobe-2",0,"a",8905.484999999288,"isValidating",1,2,"nan","nan","nan",1021,333,1080,225,"75%","25%",123.06502346320826,true,142
"335","gRT-dotprobe-2",0,"a",8942.89999999816,"isValidating",1,2,"nan","nan","nan",1031,396,1080,225,"75%","25%",177.88198334851114,false,142
"335","gRT-dotprobe-2",0,"a",8979.724999997416,"isValidating",1,2,"nan","nan","nan",1058,345,1080,225,"75%","25%",122,true,142
"335","gRT-dotprobe-2",0,"a",9016.159999999218,"isValidating",1,2,"nan","nan","nan",1043,298,1080,225,"75%","25%",81.8413098624405,true,142
"335","gRT-dotprobe-2",0,"a",9052.025000000838,"isValidating",1,2,"nan","nan","nan",1030,229,1080,225,"75%","25%",50.15974481593781,true,142
"335","gRT-dotprobe-2",0,"a",9088.284999997937,"isValidating",1,2,"nan","nan","nan",1131,290,1080,225,"75%","25%",82.61961026293939,true,142
"335","gRT-dotprobe-2",0,"a",9125.224999999744,"isValidating",1,2,"nan","nan","nan",1075,320,1080,225,"75%","25%",95.13148795220224,true,142
"335","gRT-dotprobe-2",0,"a",9162.37999999791,"isValidating",1,2,"nan","nan","nan",1032,261,1080,225,"75%","25%",60,true,142
"335","gRT-dotprobe-2",0,"a",9199.144999998622,"isValidating",1,2,"nan","nan","nan",1094,219,1080,225,"75%","25%",15.231546211727817,true,142
"335","gRT-dotprobe-2",0,"a",9235.844999999157,"isValidating",1,2,"nan","nan","nan",1066,356,1080,225,"75%","25%",131.7459676802292,true,142
"335","gRT-dotprobe-2",0,"a",9275.924999998068,"isValidating",1,2,"nan","nan","nan",1059,305,1080,225,"75%","25%",82.71033792700887,true,142
"335","gRT-dotprobe-2",0,"a",9312.32000000088,"isValidating",1,2,"nan","nan","nan",1004,370,1080,225,"75%","25%",163.71010964506743,false,142
"335","gRT-dotprobe-2",0,"a",9349.204999998561,"isValidating",1,2,"nan","nan","nan",926,384,1080,225,"75%","25%",221.35265979879256,false,142
"335","gRT-dotprobe-2",0,"a",9386.930000000517,"isValidating",1,2,"nan","nan","nan",1110,379,1080,225,"75%","25%",156.8948692596415,false,142
"335","gRT-dotprobe-2",0,"a",9427.279999999912,"isValidating",1,2,"nan","nan","nan",1109,394,1080,225,"75%","25%",171.47011401407536,false,142
"335","gRT-dotprobe-2",0,"a",9464.254999998957,"isValidating",1,2,"nan","nan","nan",1100,334,1080,225,"75%","25%",110.81967334368028,true,142
"335","gRT-dotprobe-2",0,"a",9503.379999998258,"isValidating",1,2,"nan","nan","nan",1095,320,1080,225,"75%","25%",96.17692030835673,true,142
"335","gRT-dotprobe-2",0,"a",9540.479999999632,"isValidating",1,2,"nan","nan","nan",1130,247,1080,225,"75%","25%",54.62600113499065,true,142
"335","gRT-dotprobe-2",0,"a",9578.734999999055,"isValidating",1,2,"nan","nan","nan",1067,272,1080,225,"75%","25%",48.76474136094644,true,142
"335","gRT-dotprobe-2",0,"a",9615.780000000028,"isValidating",1,2,"nan","nan","nan",998,295,1080,225,"75%","25%",107.81465577554843,true,142
"335","gRT-dotprobe-2",0,"a",9653.379999999772,"isValidating",1,2,"nan","nan","nan",995,210,1080,225,"75%","25%",86.31338250816034,true,142
"335","gRT-dotprobe-2",0,"a",9693.26999999967,"isValidating",1,2,"nan","nan","nan",981,245,1080,225,"75%","25%",101,true,142
"335","gRT-dotprobe-2",0,"a",9730.124999998254,"isValidating",1,2,"nan","nan","nan",992,293,1080,225,"75%","25%",111.21151019566275,true,142
"335","gRT-dotprobe-2",0,"a",9767.864999998012,"isValidating",1,2,"nan","nan","nan",1041,276,1080,225,"75%","25%",64.20280367709809,true,142
"335","gRT-dotprobe-2",0,"a",9811.994999999995,"isValidating",1,2,"nan","nan","nan",1077,254,1080,225,"75%","25%",29.154759474226502,true,142
"335","gRT-dotprobe-2",0,"a",9849.139999998384,"isValidating",1,2,"nan","nan","nan",1025,332,1080,225,"75%","25%",120.30793822520607,true,142
"335","gRT-dotprobe-2",0,"a",9887.109999999637,"isValidating",1,2,"nan","nan","nan",990,351,1080,225,"75%","25%",154.8418548067673,false,142
"335","gRT-dotprobe-2",0,"a",9924.644999999087,"isValidating",1,2,"nan","nan","nan",977,299,1080,225,"75%","25%",126.82665335015349,true,142
"335","gRT-dotprobe-2",0,"a",9961.814999998664,"isValidating",1,2,"nan","nan","nan",1012,426,1080,225,"75%","25%",212.19095173922943,false,142
